ID_UEV,street_number,postal_code,Error_Code,Price,Consumption
2104980,8550,H1E 5C7,0,"1,160",12330
2104980,8550,H1E 5C7,0,"1,070",11610
2104980,8550,H1E 5C7,0,"1,610",17440
2104980,8550,H1E 5C7,0,"1,190",12880
2104980,8550,H1E 5C7,0,920,9730
2104980,8550,H1E 5C7,0,860,8730
2104980,8550,H1E 5C7,0,470,3720
2006451,8013,H1E 2W3,0,"2,250",22590
2139458,8120,H1E 6N8,0,"2,780",26770
2107385,7810,H1E 6N3,0,"2,260",22450
2043084,12515,H1E 3V3,0,"1,710",17050
2104980,8550,H1E 5C7,0,"1,430",15430
2104980,8550,H1E 5C7,0,"2,380",23880
2104980,8550,H1E 5C7,0,"1,160",12330
2104980,8550,H1E 5C7,0,"1,070",11610
2104980,8550,H1E 5C7,0,"1,610",17440
2104980,8550,H1E 5C7,0,"1,190",12880
2104980,8550,H1E 5C7,0,920,9730
2104980,8550,H1E 5C7,0,860,8730
2104980,8550,H1E 5C7,0,470,3720
2006451,8013,H1E 2W3,0,"2,250",22590
2006651,12303,H1E 1L6,0,"2,750",27130
2139458,8120,H1E 6N8,0,"2,780",26770
2107385,7810,H1E 6N3,0,"2,260",22450
2043084,12515,H1E 3V3,0,"1,710",17050
2104980,8550,H1E 5C7,0,"1,430",15430
2104980,8550,H1E 5C7,0,"2,380",23880
2104980,8550,H1E 5C7,0,"1,160",12330
2104980,8550,H1E 5C7,0,"1,070",11610
2104980,8550,H1E 5C7,0,"1,610",17440
2104980,8550,H1E 5C7,0,"1,190",12880
2104980,8550,H1E 5C7,0,920,9730
2104980,8550,H1E 5C7,0,860,8730
2104980,8550,H1E 5C7,0,470,3720
2006451,8013,H1E 2W3,0,"2,250",22590
2006651,12303,H1E 1L6,0,"2,750",27130
2106545,8055,H1E 3E2,0,"1,040",10460
2139458,8120,H1E 6N8,0,"2,780",26770
2107385,7810,H1E 6N3,0,"2,260",22450
2043084,12515,H1E 3V3,0,"1,710",17050
2104980,8550,H1E 5C7,0,"1,430",15430
2104980,8550,H1E 5C7,0,"2,380",23880
2104980,8550,H1E 5C7,0,"1,160",12330
2104980,8550,H1E 5C7,0,"1,070",11610
2104980,8550,H1E 5C7,0,"1,610",17440
2104980,8550,H1E 5C7,0,"1,190",12880
2104980,8550,H1E 5C7,0,920,9730
2104980,8550,H1E 5C7,0,860,8730
2104980,8550,H1E 5C7,0,470,3720
2006451,8013,H1E 2W3,0,"2,250",22590
2006651,12303,H1E 1L6,0,"2,750",27130
2106545,8055,H1E 3E2,0,"1,040",10460
2004882,11725,H1E 3K1,0,"2,510",24820
2155009,8377,H1E 7H2,0,"2,570",25260
2155009,8377,H1E 7H2,0,"2,570",25260
2004806,7849,H1E 6A5,0,"2,040",20470
2155009,8377,H1E 7H2,0,"2,570",25260
2004806,7849,H1E 6A5,0,"2,040",20470
2105328,8048,H1E 1K9,0,"1,630",16370
2155009,8377,H1E 7H2,0,"2,570",25260
2004806,7849,H1E 6A5,0,"2,040",20470
2105328,8048,H1E 1K9,0,"1,630",16370
2044148,11824,H1E 4H1,0,"1,830",18110
2155009,8377,H1E 7H2,0,"2,570",25260
2004806,7849,H1E 6A5,0,"2,040",20470
2105328,8048,H1E 1K9,0,"1,630",16370
2044148,11824,H1E 4H1,0,"1,830",18110
2105773,8344,H1E 3W5,0,"2,190",22400
2155009,8377,H1E 7H2,0,"2,570",25260
2004806,7849,H1E 6A5,0,"2,040",20470
2105328,8048,H1E 1K9,0,"1,630",16370
2044148,11824,H1E 4H1,0,"1,830",18110
2105773,8344,H1E 3W5,0,"2,190",22400
2044113,11880,H1E 4H1,0,"2,800",27250
2107362,7822,H1E 3E4,0,"3,540",34210
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2044710,12079,H1E 4J1,0,"3,010",29080
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2044710,12079,H1E 4J1,0,"3,010",29080
2019316,11550,H1E 3C7,0,"2,700",26380
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2044710,12079,H1E 4J1,0,"3,010",29080
2019316,11550,H1E 3C7,0,"2,700",26380
2005838,12256,H1E 1W7,0,"2,620",25860
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2044710,12079,H1E 4J1,0,"3,010",29080
2019316,11550,H1E 3C7,0,"2,700",26380
2005838,12256,H1E 1W7,0,"2,620",25860
5197420,8243,H1E 6Y4,0,"2,930",28910
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2044710,12079,H1E 4J1,0,"3,010",29080
2019316,11550,H1E 3C7,0,"2,700",26380
2005838,12256,H1E 1W7,0,"2,620",25860
5197420,8243,H1E 6Y4,0,"2,930",28910
2049989,11828,H1E 6G7,0,"4,280",40580
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2044710,12079,H1E 4J1,0,"3,010",29080
2019316,11550,H1E 3C7,0,"2,700",26380
2005838,12256,H1E 1W7,0,"2,620",25860
5197420,8243,H1E 6Y4,0,"2,930",28910
2049989,11828,H1E 6G7,0,"4,280",40580
2005904,12052,H1E 1W5,0,"2,340",23580
2107362,7822,H1E 3E4,0,"3,540",34210
2107476,11665,H1E 2R6,0,"1,180",12160
2006881,8104,H1E 3K6,0,"2,130",21290
2044710,12079,H1E 4J1,0,"3,010",29080
2019316,11550,H1E 3C7,0,"2,700",26380
2005838,12256,H1E 1W7,0,"2,620",25860
5197420,8243,H1E 6Y4,0,"2,930",28910
2049989,11828,H1E 6G7,0,"4,280",40580
2005904,12052,H1E 1W5,0,"2,340",23580
2006308,8009,H1E 2T1,0,"2,780",27050
2005857,12202,H1E 1W7,0,"2,330",22910
2005857,12202,H1E 1W7,0,"2,330",22910
2044169,8575,H1E 6W6,0,"1,960",19390
2005857,12202,H1E 1W7,0,"2,330",22910
2044169,8575,H1E 6W6,0,"1,960",19390
2044657,12316,H1E 5V3,0,"3,320",32030
2005857,12202,H1E 1W7,0,"2,330",22910
2044169,8575,H1E 6W6,0,"1,960",19390
2044657,12316,H1E 5V3,0,"3,320",32030
2106471,7788,H1E 5Z7,0,"1,550",15860
2005857,12202,H1E 1W7,0,"2,330",22910
2044169,8575,H1E 6W6,0,"1,960",19390
2044657,12316,H1E 5V3,0,"3,320",32030
2106471,7788,H1E 5Z7,0,"1,550",15860
2138586,11869,H1E 6R9,0,"3,840",36120
2005857,12202,H1E 1W7,0,"2,330",22910
2044169,8575,H1E 6W6,0,"1,960",19390
2044657,12316,H1E 5V3,0,"3,320",32030
2106471,7788,H1E 5Z7,0,"1,550",15860
2138586,11869,H1E 6R9,0,"3,840",36120
2044162,11670,H1E 5X4,0,"1,630",16090
2005857,12202,H1E 1W7,0,"2,330",22910
2044169,8575,H1E 6W6,0,"1,960",19390
2044657,12316,H1E 5V3,0,"3,320",32030
2106471,7788,H1E 5Z7,0,"1,550",15860
2138586,11869,H1E 6R9,0,"3,840",36120
2044162,11670,H1E 5X4,0,"1,630",16090
2105826,8590,H1E 6W1,0,"3,650",35130
2043771,12321,H1E 4E7,0,"3,690",35440
2043771,12321,H1E 4E7,0,"3,690",35440
2044354,12270,H1E 4K9,0,"2,460",23910
2043771,12321,H1E 4E7,0,"3,690",35440
2044354,12270,H1E 4K9,0,"2,460",23910
2105478,12178,H1E 6E9,0,"2,460",23860
2043771,12321,H1E 4E7,0,"3,690",35440
2044354,12270,H1E 4K9,0,"2,460",23910
2105478,12178,H1E 6E9,0,"2,460",23860
2104921,8326,H1E 6W4,0,670,6400
2043771,12321,H1E 4E7,0,"3,690",35440
2044354,12270,H1E 4K9,0,"2,460",23910
2105478,12178,H1E 6E9,0,"2,460",23860
2104921,8326,H1E 6W4,0,670,6400
2105505,8582,H1E 4T6,0,"4,040",38480
2105545,8651,H1E 5B7,0,"3,680",35410
2105545,8651,H1E 5B7,0,"3,680",35410
2006284,8055,H1E 3P6,0,"2,020",20520
2105545,8651,H1E 5B7,0,"3,680",35410
2006284,8055,H1E 3P6,0,"2,020",20520
2043593,12115,H1E 3Z9,0,"4,050",38500
2105545,8651,H1E 5B7,0,"3,680",35410
2006284,8055,H1E 3P6,0,"2,020",20520
2043593,12115,H1E 3Z9,0,"4,050",38500
2005165,11745,H1E 3R4,0,"2,590",24750
2105545,8651,H1E 5B7,0,"3,680",35410
2006284,8055,H1E 3P6,0,"2,020",20520
2043593,12115,H1E 3Z9,0,"4,050",38500
2005165,11745,H1E 3R4,0,"2,590",24750
2006137,12384,H1E 1X3,0,"2,310",22920
2006625,12251,H1E 1L6,0,"1,590",16020
2006625,12251,H1E 1L6,0,"1,590",16020
2044083,12360,H1E 3Z3,0,"2,170",21710
2104940,8066,H1E 4H3,0,"2,700",26860
2104940,8066,H1E 4H3,0,"2,700",26860
2107620,11565,H1E 5G6,0,"2,230",22610
2104940,8066,H1E 4H3,0,"2,700",26860
2107620,11565,H1E 5G6,0,"2,230",22610
2140405,7790,H1E 3K4,0,"3,210",31360
2104940,8066,H1E 4H3,0,"2,700",26860
2107620,11565,H1E 5G6,0,"2,230",22610
2140405,7790,H1E 3K4,0,"3,210",31360
2105322,8090,H1E 3M6,0,"3,960",37820
2104940,8066,H1E 4H3,0,"2,700",26860
2107620,11565,H1E 5G6,0,"2,230",22610
2140405,7790,H1E 3K4,0,"3,210",31360
2105322,8090,H1E 3M6,0,"3,960",37820
2144769,12101,H1E 7G7,0,"2,720",27000
2104940,8066,H1E 4H3,0,"2,700",26860
2107620,11565,H1E 5G6,0,"2,230",22610
2140405,7790,H1E 3K4,0,"3,210",31360
2105322,8090,H1E 3M6,0,"3,960",37820
2144769,12101,H1E 7G7,0,"2,720",27000
2165514,7823,H1E 6S3,0,"1,250",12510
2104940,8066,H1E 4H3,0,"2,700",26860
2107620,11565,H1E 5G6,0,"2,230",22610
2140405,7790,H1E 3K4,0,"3,210",31360
2105322,8090,H1E 3M6,0,"3,960",37820
2144769,12101,H1E 7G7,0,"2,720",27000
2165514,7823,H1E 6S3,0,"1,250",12510
2019410,11877,H1E 3N3,0,890,9060
2104938,8076,H1E 4H3,0,"1,390",14610
2104938,8076,H1E 4H3,0,"1,390",14610
2006853,11610,H1E 3W8,0,"3,400",31720
2104938,8076,H1E 4H3,0,"1,390",14610
2006853,11610,H1E 3W8,0,"3,400",31720
2144477,8340,H1E 6Y5,0,"2,390",23300
2104938,8076,H1E 4H3,0,"1,390",14610
2006853,11610,H1E 3W8,0,"3,400",31720
2144477,8340,H1E 6Y5,0,"2,390",23300
2107165,8488,H1E 4X1,0,"2,080",20610
2104938,8076,H1E 4H3,0,"1,390",14610
2006853,11610,H1E 3W8,0,"3,400",31720
2144477,8340,H1E 6Y5,0,"2,390",23300
2107165,8488,H1E 4X1,0,"2,080",20610
2106406,7834,H1E 1L7,0,"2,140",21900
2104938,8076,H1E 4H3,0,"1,390",14610
2006853,11610,H1E 3W8,0,"3,400",31720
2144477,8340,H1E 6Y5,0,"2,390",23300
2107165,8488,H1E 4X1,0,"2,080",20610
2106406,7834,H1E 1L7,0,"2,140",21900
2107138,8467,H1E 4S3,0,"3,450",33420
2104938,8076,H1E 4H3,0,"1,390",14610
2006853,11610,H1E 3W8,0,"3,400",31720
2144477,8340,H1E 6Y5,0,"2,390",23300
2107165,8488,H1E 4X1,0,"2,080",20610
2106406,7834,H1E 1L7,0,"2,140",21900
2107138,8467,H1E 4S3,0,"3,450",33420
2004623,12102,H1E 6A4,0,"2,140",21090
2107607,11535,H1E 7M6,0,"2,970",28370
2107607,11535,H1E 7M6,0,"2,970",28370
2006613,12227,H1E 1L6,0,"1,690",16780
2107607,11535,H1E 7M6,0,"2,970",28370
2006613,12227,H1E 1L6,0,"1,690",16780
2105356,8061,H1E 2Y6,0,"4,710",44360
2107607,11535,H1E 7M6,0,"2,970",28370
2006613,12227,H1E 1L6,0,"1,690",16780
2105356,8061,H1E 2Y6,0,"4,710",44360
2140031,8220,H1E 6W2,0,"6,510",59890
2107607,11535,H1E 7M6,0,"2,970",28370
2006613,12227,H1E 1L6,0,"1,690",16780
2105356,8061,H1E 2Y6,0,"4,710",44360
2140031,8220,H1E 6W2,0,"6,510",59890
2139986,11505,H1E 5Z1,0,"2,490",24300
2043558,12095,H1E 3Z2,0,"2,870",28350
2043558,12095,H1E 3Z2,0,"2,870",28350
2105803,8535,H1E 6W1,0,920,9660
2043558,12095,H1E 3Z2,0,"2,870",28350
2105803,8535,H1E 6W1,0,920,9660
2044358,12250,H1E 4K9,0,"3,080",29750
2107282,8375,H1E 3P1,0,"1,510",14990
2107282,8375,H1E 3P1,0,"1,510",14990
2005159,11715,H1E 3R4,0,"3,560",34370
2107282,8375,H1E 3P1,0,"1,510",14990
2005159,11715,H1E 3R4,0,"3,560",34370
2106037,7940,H1E 2V4,0,"2,290",22230
2107282,8375,H1E 3P1,0,"1,510",14990
2005159,11715,H1E 3R4,0,"3,560",34370
2106037,7940,H1E 2V4,0,"2,290",22230
2044907,12130,H1E 7H8,0,"3,500",33820
2107282,8375,H1E 3P1,0,"1,510",14990
2005159,11715,H1E 3R4,0,"3,560",34370
2106037,7940,H1E 2V4,0,"2,290",22230
2044907,12130,H1E 7H8,0,"3,500",33820
2106363,7835,H1E 3C4,0,"2,480",24200
2107282,8375,H1E 3P1,0,"1,510",14990
2005159,11715,H1E 3R4,0,"3,560",34370
2106037,7940,H1E 2V4,0,"2,290",22230
2044907,12130,H1E 7H8,0,"3,500",33820
2106363,7835,H1E 3C4,0,"2,480",24200
2139462,8140,H1E 6N8,0,"1,970",19870
2005566,12198,H1E 1V9,0,"2,700",26950
2005566,12198,H1E 1V9,0,"2,700",26950
2006859,11640,H1E 3W8,0,"2,030",19750
2005566,12198,H1E 1V9,0,"2,700",26950
2006859,11640,H1E 3W8,0,"2,030",19750
2107283,8371,H1E 3P1,0,"2,660",25790
2005566,12198,H1E 1V9,0,"2,700",26950
2006859,11640,H1E 3W8,0,"2,030",19750
2107283,8371,H1E 3P1,0,"2,660",25790
2107615,11541,H1E 5G6,0,"3,240",31350
2019276,11760,H1E 3E5,0,"2,590",25730
2106983,8665,H1E 5R7,0,"2,990",28910
2106983,8665,H1E 5R7,0,"2,990",28910
2105317,8310,H1E 6C9,0,"2,880",27950
2106983,8665,H1E 5R7,0,"2,990",28910
2105317,8310,H1E 6C9,0,"2,880",27950
2107110,8500,H1E 3T2,0,"2,150",21180
2106983,8665,H1E 5R7,0,"2,990",28910
2105317,8310,H1E 6C9,0,"2,880",27950
2107110,8500,H1E 3T2,0,"2,150",21180
2005582,12096,H1E 1V9,0,"1,450",14310
2105735,8738,H1E 5T2,0,"2,340",23120
2006092,12319,H1E 1W8,0,"2,030",20210
2043191,11884,H1E 2R7,0,"1,770",17830
2043191,11884,H1E 2R7,0,"1,770",17830
2106934,8380,H1E 3W4,0,"2,380",23070
2043191,11884,H1E 2R7,0,"1,770",17830
2106934,8380,H1E 3W4,0,"2,380",23070
2005991,11645,H1E 4H8,0,"5,330",49720
2043191,11884,H1E 2R7,0,"1,770",17830
2106934,8380,H1E 3W4,0,"2,380",23070
2005991,11645,H1E 4H8,0,"5,330",49720
2005297,11660,H1E 3H8,0,"3,370",32610
2043191,11884,H1E 2R7,0,"1,770",17830
2106934,8380,H1E 3W4,0,"2,380",23070
2005991,11645,H1E 4H8,0,"5,330",49720
2005297,11660,H1E 3H8,0,"3,370",32610
2138903,8415,H1E 6M6,0,"1,210",12550
2043191,11884,H1E 2R7,0,"1,770",17830
2106934,8380,H1E 3W4,0,"2,380",23070
2005991,11645,H1E 4H8,0,"5,330",49720
2005297,11660,H1E 3H8,0,"3,370",32610
2138903,8415,H1E 6M6,0,"1,210",12550
2141512,11803,H1E 7C4,0,"2,270",23030
2044176,8535,H1E 6W6,0,"2,190",21680
2044176,8535,H1E 6W6,0,"2,190",21680
2005541,12276,H1E 1V9,0,"1,970",19090
2044176,8535,H1E 6W6,0,"2,190",21680
2005541,12276,H1E 1V9,0,"1,970",19090
2005934,12020,H1E 1W3,0,"1,770",17620
2044176,8535,H1E 6W6,0,"2,190",21680
2005541,12276,H1E 1V9,0,"1,970",19090
2005934,12020,H1E 1W3,0,"1,770",17620
2107609,11555,H1E 7M6,0,"2,780",27470
2044176,8535,H1E 6W6,0,"2,190",21680
2005541,12276,H1E 1V9,0,"1,970",19090
2005934,12020,H1E 1W3,0,"1,770",17620
2107609,11555,H1E 7M6,0,"2,780",27470
2104933,8096,H1E 4H3,0,"1,040",11010
2144871,12102,H1E 6T4,0,"2,400",23710
2144871,12102,H1E 6T4,0,"2,400",23710
2044340,12340,H1E 4K9,0,"2,180",21820
2144871,12102,H1E 6T4,0,"2,400",23710
2044340,12340,H1E 4K9,0,"2,180",21820
5020116,7767,H1E 6S3,0,"2,800",27810
2144871,12102,H1E 6T4,0,"2,400",23710
2044340,12340,H1E 4K9,0,"2,180",21820
5020116,7767,H1E 6S3,0,"2,800",27810
2141504,11790,H1E 6R8,0,"1,080",11030
2144871,12102,H1E 6T4,0,"2,400",23710
2044340,12340,H1E 4K9,0,"2,180",21820
5020116,7767,H1E 6S3,0,"2,800",27810
2141504,11790,H1E 6R8,0,"1,080",11030
2144904,12020,H1E 6T4,0,"2,560",24850
2144871,12102,H1E 6T4,0,"2,400",23710
2044340,12340,H1E 4K9,0,"2,180",21820
5020116,7767,H1E 6S3,0,"2,800",27810
2141504,11790,H1E 6R8,0,"1,080",11030
2144904,12020,H1E 6T4,0,"2,560",24850
2106436,7821,H1E 1M2,0,"2,220",21890
2144871,12102,H1E 6T4,0,"2,400",23710
2044340,12340,H1E 4K9,0,"2,180",21820
5020116,7767,H1E 6S3,0,"2,800",27810
2141504,11790,H1E 6R8,0,"1,080",11030
2144904,12020,H1E 6T4,0,"2,560",24850
2106436,7821,H1E 1M2,0,"2,220",21890
2006282,8065,H1E 3P6,0,"1,640",16160
2005518,7910,H1E 2Y2,0,"2,410",23780
2005518,7910,H1E 2Y2,0,"2,410",23780
2105657,8375,H1E 3W2,0,"3,320",32270
2005518,7910,H1E 2Y2,0,"2,410",23780
2105657,8375,H1E 3W2,0,"3,320",32270
2007090,12360,H1E 1Y3,0,"2,010",20080
2005518,7910,H1E 2Y2,0,"2,410",23780
2105657,8375,H1E 3W2,0,"3,320",32270
2007090,12360,H1E 1Y3,0,"2,010",20080
2005614,12064,H1E 1V9,0,"2,410",23570
2005518,7910,H1E 2Y2,0,"2,410",23780
2105657,8375,H1E 3W2,0,"3,320",32270
2007090,12360,H1E 1Y3,0,"2,010",20080
2005614,12064,H1E 1V9,0,"2,410",23570
2043334,11835,H1E 4N2,0,"1,340",13430
2005518,7910,H1E 2Y2,0,"2,410",23780
2105657,8375,H1E 3W2,0,"3,320",32270
2007090,12360,H1E 1Y3,0,"2,010",20080
2005614,12064,H1E 1V9,0,"2,410",23570
2043334,11835,H1E 4N2,0,"1,340",13430
2144893,12042,H1E 6T4,0,"2,340",23050
2005914,12040,H1E 1W3,0,"1,290",13060
2005914,12040,H1E 1W3,0,"1,290",13060
2019402,11854,H1E 3R3,0,"1,300",13240
2005914,12040,H1E 1W3,0,"1,290",13060
2019402,11854,H1E 3R3,0,"1,300",13240
2019453,12050,H1E 3T3,0,"1,800",17100
2005914,12040,H1E 1W3,0,"1,290",13060
2019402,11854,H1E 3R3,0,"1,300",13240
2019453,12050,H1E 3T3,0,"1,800",17100
2139473,8190,H1E 6N8,0,"2,580",25340
2005914,12040,H1E 1W3,0,"1,290",13060
2019402,11854,H1E 3R3,0,"1,300",13240
2019453,12050,H1E 3T3,0,"1,800",17100
2139473,8190,H1E 6N8,0,"2,580",25340
2044160,11680,H1E 5X4,0,"3,170",30640
2005914,12040,H1E 1W3,0,"1,290",13060
2019402,11854,H1E 3R3,0,"1,300",13240
2019453,12050,H1E 3T3,0,"1,800",17100
2139473,8190,H1E 6N8,0,"2,580",25340
2044160,11680,H1E 5X4,0,"3,170",30640
2006849,12130,H1E 4K5,0,"3,110",30020
2043746,12200,H1E 4E6,0,"3,070",29620
2043746,12200,H1E 4E6,0,"3,070",29620
2006142,12372,H1E 1X3,0,"1,790",17720
2043746,12200,H1E 4E6,0,"3,070",29620
2006142,12372,H1E 1X3,0,"1,790",17720
2105503,8630,H1E 5T7,0,"3,490",33760
2043746,12200,H1E 4E6,0,"3,070",29620
2006142,12372,H1E 1X3,0,"1,790",17720
2105503,8630,H1E 5T7,0,"3,490",33760
2106505,7789,H1E 1M5,0,"2,320",22280
2043746,12200,H1E 4E6,0,"3,070",29620
2006142,12372,H1E 1X3,0,"1,790",17720
2105503,8630,H1E 5T7,0,"3,490",33760
2106505,7789,H1E 1M5,0,"2,320",22280
2104947,8036,H1E 4H3,0,360,2240
2006108,12367,H1E 1W8,0,"1,870",18910
2006108,12367,H1E 1W8,0,"1,870",18910
2104488,8267,H1E 3W3,0,"2,020",20330
2006108,12367,H1E 1W8,0,"1,870",18910
2104488,8267,H1E 3W3,0,"2,020",20330
2106425,7862,H1E 1M3,0,"2,470",24260
5070958,12600,H1E 3V8,0,"4,110",38500
5070958,12600,H1E 3V8,0,"4,110",38500
2044187,11715,H1E 6G2,0,"3,030",29740
5070958,12600,H1E 3V8,0,"4,110",38500
2044187,11715,H1E 6G2,0,"3,030",29740
2005375,11665,H1E 3L6,0,570,5170
2005375,11665,H1E 3L6,0,"1,560",15890
2005375,11665,H1E 3L6,0,"1,060",10980
2005375,11665,H1E 3L6,0,940,9530
2005375,11665,H1E 3L6,0,730,7210
2005375,11665,H1E 3L6,0,"1,370",14310
2005375,11665,H1E 3L6,0,780,7860
5070958,12600,H1E 3V8,0,"4,110",38500
2044187,11715,H1E 6G2,0,"3,030",29740
2005375,11665,H1E 3L6,0,570,5170
2005375,11665,H1E 3L6,0,"1,560",15890
2005375,11665,H1E 3L6,0,"1,060",10980
2005375,11665,H1E 3L6,0,940,9530
2005375,11665,H1E 3L6,0,730,7210
2005375,11665,H1E 3L6,0,"1,370",14310
2005375,11665,H1E 3L6,0,780,7860
5005326,7781,H1E 6S3,0,"2,320",23130
5070958,12600,H1E 3V8,0,"4,110",38500
2044187,11715,H1E 6G2,0,"3,030",29740
2005375,11665,H1E 3L6,0,570,5170
2005375,11665,H1E 3L6,0,"1,560",15890
2005375,11665,H1E 3L6,0,"1,060",10980
2005375,11665,H1E 3L6,0,940,9530
2005375,11665,H1E 3L6,0,730,7210
2005375,11665,H1E 3L6,0,"1,370",14310
2005375,11665,H1E 3L6,0,780,7860
5005326,7781,H1E 6S3,0,"2,320",23130
2105420,8019,H1E 1L1,0,"1,210",12000
2107162,8506,H1E 4X1,0,"2,570",25390
2107162,8506,H1E 4X1,0,"2,570",25390
2005785,12305,H1E 1W2,0,770,7450
2107162,8506,H1E 4X1,0,"2,570",25390
2005785,12305,H1E 1W2,0,770,7450
2044326,12401,H1E 4K8,0,"2,640",26230
2107162,8506,H1E 4X1,0,"2,570",25390
2005785,12305,H1E 1W2,0,770,7450
2044326,12401,H1E 4K8,0,"2,640",26230
2006871,8050,H1E 3K6,0,"1,810",18330
2006871,8050,H1E 3K6,0,"1,080",11090
2006871,8050,H1E 3K6,0,"1,600",16950
2006871,8050,H1E 3K6,0,"1,100",11200
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,480,3930
2107162,8506,H1E 4X1,0,"2,570",25390
2005785,12305,H1E 1W2,0,770,7450
2044326,12401,H1E 4K8,0,"2,640",26230
2006871,8050,H1E 3K6,0,"1,810",18330
2006871,8050,H1E 3K6,0,"1,080",11090
2006871,8050,H1E 3K6,0,"1,600",16950
2006871,8050,H1E 3K6,0,"1,100",11200
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,480,3930
2107359,7792,H1E 3E4,0,"2,210",21630
2107162,8506,H1E 4X1,0,"2,570",25390
2005785,12305,H1E 1W2,0,770,7450
2044326,12401,H1E 4K8,0,"2,640",26230
2006871,8050,H1E 3K6,0,"1,810",18330
2006871,8050,H1E 3K6,0,"1,080",11090
2006871,8050,H1E 3K6,0,"1,600",16950
2006871,8050,H1E 3K6,0,"1,100",11200
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,480,3930
2107359,7792,H1E 3E4,0,"2,210",21630
2005302,11680,H1E 3H8,0,"2,210",21660
2107162,8506,H1E 4X1,0,"2,570",25390
2005785,12305,H1E 1W2,0,770,7450
2044326,12401,H1E 4K8,0,"2,640",26230
2006871,8050,H1E 3K6,0,"1,810",18330
2006871,8050,H1E 3K6,0,"1,080",11090
2006871,8050,H1E 3K6,0,"1,600",16950
2006871,8050,H1E 3K6,0,"1,100",11200
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,710,7040
2006871,8050,H1E 3K6,0,480,3930
2107359,7792,H1E 3E4,0,"2,210",21630
2005302,11680,H1E 3H8,0,"2,210",21660
2105604,8501,H1E 5R5,0,"3,570",34410
2044207,11825,H1E 6G2,0,"3,060",29900
2044207,11825,H1E 6G2,0,"3,060",29900
2105348,8619,H1E 5V4,0,"1,500",15350
2044207,11825,H1E 6G2,0,"3,060",29900
2105348,8619,H1E 5V4,0,"1,500",15350
2042790,12230,H1E 2A6,0,"1,380",14600
2044207,11825,H1E 6G2,0,"3,060",29900
2105348,8619,H1E 5V4,0,"1,500",15350
2042790,12230,H1E 2A6,0,"1,380",14600
2043648,12282,H1E 6E7,0,"2,820",27250
2044207,11825,H1E 6G2,0,"3,060",29900
2105348,8619,H1E 5V4,0,"1,500",15350
2042790,12230,H1E 2A6,0,"1,380",14600
2043648,12282,H1E 6E7,0,"2,820",27250
2005612,12066,H1E 1V9,0,440,3320
2044207,11825,H1E 6G2,0,"3,060",29900
2105348,8619,H1E 5V4,0,"1,500",15350
2042790,12230,H1E 2A6,0,"1,380",14600
2043648,12282,H1E 6E7,0,"2,820",27250
2005612,12066,H1E 1V9,0,440,3320
2140412,7720,H1E 3K4,0,"3,360",32560
2044207,11825,H1E 6G2,0,"3,060",29900
2105348,8619,H1E 5V4,0,"1,500",15350
2042790,12230,H1E 2A6,0,"1,380",14600
2043648,12282,H1E 6E7,0,"2,820",27250
2005612,12066,H1E 1V9,0,440,3320
2140412,7720,H1E 3K4,0,"3,360",32560
2005625,12054,H1E 1V9,0,"2,680",26740
2044207,11825,H1E 6G2,0,"3,060",29900
2105348,8619,H1E 5V4,0,"1,500",15350
2042790,12230,H1E 2A6,0,"1,380",14600
2043648,12282,H1E 6E7,0,"2,820",27250
2005612,12066,H1E 1V9,0,440,3320
2140412,7720,H1E 3K4,0,"3,360",32560
2005625,12054,H1E 1V9,0,"2,680",26740
2004803,7845,H1E 6A5,0,"2,690",26670
2105672,8512,H1E 4X9,0,"2,040",20200
2105672,8512,H1E 4X9,0,"2,040",20200
2043570,12022,H1E 4B3,0,"1,950",19790
2105672,8512,H1E 4X9,0,"2,040",20200
